ID,Name,Frame,Ex,Var,Min,Max,Dif,Neg
1331,NSP.FENTO_TR2,DA,27.5018849365,241.089189836,9.68276953908,50.1525450902,40.4697755511,12.8360641283
1332,NSP.FIBROMIN1,DA,28.6412075342,201.782296692,12.3838136986,49.5209753425,37.1371616438,0.528049315068
1333,NSP.FLAMBHYDRO,DA,36.769094627,267.115018584,17.6858892391,61.5782485367,43.8923592976,0.0971364250338
1334,NSP.FRENCH1,DA,39.1861877283,412.618193441,16.8670209233,70.3700365327,53.5030156094,0.0986383261375
1335,NSP.FRENCH2,DA,39.1861877283,412.618193441,16.8670209233,70.3700365327,53.5030156094,0.0986383261375
1336,NSP.FRENCH3,DA,39.0919265471,410.615789096,16.8303487214,70.2030820325,53.3727333112,0.0986881434739
1337,NSP.FRENCH4,DA,39.0918819883,410.607228127,16.8304284291,70.2026170707,53.3721886416,0.0986881434739
1338,NSP.GARWIN1,DA,36.470586184,365.444870396,14.8011358353,65.6146728662,50.8135370309,1.10431418134
1339,NSP.GDMEADOW,DA,27.6960168294,150.379454638,12.0313103803,47.3947584789,35.3634480987,1.60575539568
1340,NSP.GFLS,DA,34.3964805751,307.315242027,14.784414481,60.9829959365,46.1985814555,0.317229405246
1341,NSP.GRANCT1,DA,34.9868324477,317.965472529,15.0617103952,62.1386549319,47.0769445367,0.433762869479
1342,NSP.GRANCT2,DA,34.9868324477,317.965472529,15.0617103952,62.1386549319,47.0769445367,0.433762869479
1343,NSP.GRANCT3,DA,34.9719801007,317.623968692,15.0562072401,62.1114347393,47.0552274992,0.435157754899
1344,NSP.GRANCT4,DA,34.9719801007,317.623968692,15.0562072401,62.1114347393,47.0552274992,0.435157754899
1345,NSP.GSE_1.AZ,DA,33.490531157,220.8920841,16.1330248943,56.1921183654,40.0590934711,0.104589008924
1346,NSP.HATFIHAT1,DA,38.8412775379,378.458745812,17.0636333444,68.7822085686,51.7185752242,0.0835171039522
1347,NSP.HCPD.GRVCT,DA,36.0352587239,307.78954779,16.215718065,62.7017989418,46.4860808768,0.177747543462
1348,NSP.HCPD.LKCR,DA,39.2888514818,344.332146251,17.6234964513,68.3496339186,50.7261374673,0.273937243183
1349,NSP.HCPD.MAD,DA,40.8509659028,391.474004946,17.8666157423,71.7691398207,53.9025240784,0.338807705081
1350,NSP.HCPD.NU,DA,30.9561432796,175.102889579,15.2519935484,51.7611935484,36.5092,0.202283870968
1351,NSP.HCPD.SXFLS,DA,32.1581738054,277.172820808,13.6570944056,56.8432202797,43.1861258741,1.05791958042
1352,NSP.HCPD_1.AZ,DA,26.0408906764,178.947671692,10.9084828558,45.3991498356,34.4906669798,1.41710192579
1353,NSP.HENNIPIN1,DA,35.4714757002,320.307129064,15.4982032547,62.8076021255,47.3093988708,0.123962138824
1354,NSP.HIBRDG.7,DA,28.6829301669,143.37345774,13.8268875798,48.2329356897,34.40604811,0.275233186058
1355,NSP.HIBRDG.8,DA,28.690690558,143.333328302,13.8337751595,48.2415316642,34.4077565047,0.275537555228
1356,NSP.HIBRDG9_1,DA,28.6444466945,143.130495295,13.8002798233,48.1752724595,34.3749926362,0.276725576829
1357,NSP.HIBRDG9_2,DA,28.6444466945,143.130495295,13.8002798233,48.1752724595,34.3749926362,0.276725576829
1358,NSP.HOLCOM,DA,34.4285827413,181.42556564,18.4309147425,55.7462078153,37.3152930728,0.0253463587922
1359,NSP.INVRHL1,DA,36.1672871693,333.736811547,15.7274892062,64.2403985387,48.5129093324,0.116396545998
1360,NSP.INVRHL2,DA,36.1656459648,333.672919101,15.7272866157,64.2372866157,48.51,0.116396545998
1361,NSP.INVRHL3,DA,36.1646125318,333.651252706,15.7272268349,64.234862172,48.5076353371,0.116396545998
1362,NSP.INVRHL4,DA,36.1663817392,333.72673857,15.7271903022,64.2382231817,48.5110328794,0.116396545998
1363,NSP.INVRHL5,DA,36.1660049264,333.679609133,15.7274526735,64.2364031883,48.5089505148,0.116396545998
1364,NSP.INVRHL6,DA,36.1657018709,333.696707285,15.7272832946,64.2360212554,48.5087379608,0.116396545998
1365,NSP.JEFFERS2,DA,26.1307128921,210.657588227,9.09844664566,47.5899279604,38.4914813147,6.84723097704
1366,NSP.JIMFL,DA,33.8100558763,177.369009268,17.9862966252,54.8594227353,36.8731261101,0.0274245115453
1367,NSP.KASOTA,DA,36.4894642857,200.564410168,19.9968131868,59.4940879121,39.4972747253,0.133736263736
1368,NSP.KEYCIT1,DA,36.1988975147,322.519235476,15.7834207904,63.9018465626,48.1184257722,0.217748256393
1369,NSP.KEYCIT3,DA,36.1937329791,322.277058687,15.7825606111,63.8898140153,48.1072534042,0.217751577549
1370,NSP.KEYCIT4,DA,36.1937329791,322.277058687,15.7825606111,63.8898140153,48.1072534042,0.217751577549
1371,NSP.KEYCITYTWO,DA,35.8122685185,190.156708937,19.7565226337,58.6961728395,38.9396502058,0.117263374486
1372,NSP.KING1,DA,35.1048465349,311.846990063,15.4364762537,62.0380405181,46.6015642644,0.132434407174
1373,NSP.MANKATECG2,DA,36.164901334,320.908652982,15.7817303222,63.83066091,48.0489305878,0.258591829957
1374,NSP.MANKATECG3,DA,35.6580777427,316.249059807,15.4858585188,63.0087778147,47.5229192959,0.524045167718
1375,NSP.MENOMOA,DA,38.7258718034,415.04304153,16.9520126204,69.0426369977,52.0906243773,0.0854234473597
1376,NSP.MERPK1,DA,31.8019059977,217.084524938,14.8001254325,54.5475086505,39.747383218,0.145428200692
1377,NSP.MINRVR1,DA,36.1874269346,332.147811953,15.7704085022,64.0626901362,48.292281634,0.11091663899
1378,NSP.MMPA,DA,36.2613871361,330.840319662,15.8715742278,64.0911889738,48.2196147459,0.111627366323
1379,NSP.MMPA.FEP,DA,36.7300898096,333.349574794,16.1818299568,64.7669877117,48.5851577549,0.139299236134
1380,NSP.MMPA_1.AZ,DA,29.3999526382,184.710033977,13.6104837952,50.2020197276,36.5915359324,0.160972287459
1381,NSP.MNDAK1,DA,23.6445270075,136.718546735,9.58693240901,40.8831715771,31.2962391681,7.78481802426
1382,NSP.MNDAK2,DA,23.6456296938,136.71559412,9.58835355286,40.8842634315,31.2959098787,7.78275563258
1383,NSP.MNTCEL1,DA,34.2228621444,299.517169793,14.9153138492,60.6361109266,45.7207970774,0.137502490867
1384,NSP.MORAINE2,DA,20.9772458117,194.557468797,3.54875216638,40.4753206239,36.9265684575,44.8028076256
1385,NSP.MRES.MLRS,DA,39.1728090059,379.293756608,17.3538326137,68.8655496513,51.5117170375,0.151630687479
1386,NSP.MRES.SAUK,DA,40.1118620613,411.05318595,17.8434905347,70.6582331451,52.8147426104,0.150275655928
1387,NSP.MRES.STJM,DA,35.8729594265,363.375378068,13.6762603786,65.0953038858,51.4190435071,6.40420790435
1388,NSP.MRES_5.AZ,DA,31.2122267101,166.099126423,15.4593424036,51.6640646259,36.2047222222,0.216689342404
1389,NSP.MRES_6.AZ,DA,34.6601680368,265.399824441,17.7630560928,57.8549903288,40.091934236,0.251411992263
1390,NSP.NCP.AZ,DA,33.8450215281,227.359411735,16.3978722405,56.7280930014,40.3302207609,0.109318929075
1391,NSP.NCPLOAD,DA,33.8294968354,170.71467713,18.4711814346,54.4860506329,36.0148691983,0.0230717299578
1392,NSP.NEW_PNEW_,DA,39.1761485664,386.674318524,17.0013517104,69.2940019927,52.2926502823,0.107582198605
1393,NSP.NIPS.YANKE,DA,22.6984617457,113.649398331,9.30995150862,38.8185506466,29.5085991379,4.82216594828
1394,NSP.NOBLE.CWS1,DA,21.7984393713,189.385668953,4.97348802395,41.4704341317,36.4969461078,36.5343263473
1395,NSP.NOBLE.CWS2,DA,21.8017571108,189.419489815,4.97628742515,41.4747904192,36.498502994,36.5256437126
1396,NSP.NOBLES_TR,DA,21.3467375506,156.813085786,6.00219442459,39.1873766976,33.1851822731,22.7200500357
1397,NSP.NOBLES_TR2,DA,21.3486049559,156.832343393,6.00340957827,39.189814153,33.1864045747,22.7158827734
1398,NSP.NSP,DA,36.1284815399,325.939660197,15.9045267353,63.6552374626,47.7507107273,0.0981534373962
1399,NSP.NSPG_1.AZ,DA,31.4949929544,220.870680094,14.4276843589,53.8390558948,39.4113715359,0.23777360263
1400,NSP.NSPG_2.AZ,DA,32.086758259,235.030201022,14.5744715829,54.9478816346,40.3734100517,0.236463128229
1401,NSP.NU,DA,37.7815424001,363.530629352,16.4332912654,66.8054134839,50.3721222185,0.150890069744
1402,NSP.NU.AZ,DA,31.7799297401,231.622894478,14.4025927666,54.5090418037,40.1064490371,0.213320807891
1403,NSP.NULM.4GT,DA,30.8300012273,179.569034646,14.6154442808,52.1208591065,37.5054148257,0.19088365243
1404,NSP.NULM.5GT,DA,34.3910410598,273.484258508,15.4958967957,59.5381190179,44.0422222222,0.188805659592
1405,NSP.NULM.6GT,DA,30.8300012273,179.569034646,14.6154442808,52.1208591065,37.5054148257,0.19088365243
1406,NSP.NULM.7GT,DA,34.3910410598,273.484258508,15.4958967957,59.5381190179,44.0422222222,0.188805659592
1407,NSP.NWEC.AZ,DA,31.3634689604,201.40689391,14.9160263034,52.9290371066,38.0130108032,0.123062470643
1408,NSP.NWELOAD,DA,29.3573656821,132.541822318,15.5375274262,47.9991308017,32.4616033755,0.0883966244726
1409,NSP.OAKLKE_IBR,DA,22.0806461999,112.334874707,9.0311400153,38.159579189,29.1284391737,5.57224177506
1410,NSP.OTP,DA,32.4520815344,298.629338998,12.8453238127,58.2799269346,45.4346031219,7.54372965792
1411,NSP.OTPW_1.AZ,DA,26.103840418,194.509013961,9.89976045092,46.1293799906,36.2296195397,10.6684264913
1412,NSP.PKFLSFLAM,DA,42.3045605004,440.838379585,19.0599634673,74.0491763534,54.9892128861,0.115357024244
1413,NSP.PRISL1,DA,34.7842687922,318.926424932,14.7166722019,61.9210993026,47.2044271006,0.950986383261
1414,NSP.PRISL1_LD,DA,34.7843547271,318.926655779,14.7166722019,61.9210993026,47.2044271006,0.950986383261
1415,NSP.PRISL2,DA,34.7861451068,318.964524958,14.7172832946,61.9240817004,47.2067984058,0.951195616074
1416,NSP.PRISL2_LD,DA,34.7862309034,318.964757763,14.7172832946,61.9240817004,47.2067984058,0.951195616074
1417,NSP.PROSE_TR1,DA,20.9478360958,47.8063681059,11.1643646409,33.308121547,22.1437569061,0.965580110497
1418,NSP.PROSE_TR2,DA,20.9480294659,47.8060971255,11.1647513812,33.3085082873,22.1437569061,0.965580110497
1419,NSP.RAPIDA1,DA,39.3800167442,367.706104537,17.2148721355,69.2974593158,52.0825871803,0.191179010296
1420,NSP.REDWIN1,DA,36.6300149452,343.366808443,15.8143772833,65.0166622385,49.2022849552,0.150033211558
1421,NSP.REDWIN2,DA,36.6300149452,343.366808443,15.8143772833,65.0166622385,49.2022849552,0.150033211558
1422,NSP.RIVRSD10,DA,27.647422773,128.392050092,13.4245150862,45.9895528017,32.5650377155,0.260150862069
1423,NSP.RIVRSD71,DA,27.654494657,128.511291543,13.4251023707,46.0049838362,32.5798814655,0.259978448276
1424,NSP.RIVRSD72,DA,27.654494657,128.511291543,13.4251023707,46.0049838362,32.5798814655,0.259978448276
1425,NSP.RIVRSD9,DA,27.6457055945,128.392965541,13.4230603448,45.9887984914,32.5657381466,0.259913793103
1426,NSP.ROCKRIDG1,DA,25.3639139652,193.403830049,9.18500675371,45.3278703287,36.142863575,11.3785997299
1427,NSP.ROCK_CO1,DA,31.452243164,274.101937487,12.8517402856,56.5355131186,43.6837728329,2.18771172368
1428,NSP.RWF__1_QS,DA,32.6522090443,247.120763003,14.7621223471,56.4990761548,41.7369538077,0.288389513109
1429,NSP.RWF__2,DA,32.6522090443,247.120763003,14.7621223471,56.4990761548,41.7369538077,0.288389513109
1430,NSP.SDPEN,DA,32.8741997599,285.865126516,13.9620354636,58.3413483561,44.3793128925,0.86045437754
1431,NSP.SHAKOBIO1,DA,29.2960131895,144.724826712,14.3100359712,48.9401130524,34.6300770812,0.301654676259
1432,NSP.SHERC3,DA,30.5677762172,205.020287295,14.0259259259,52.7801539742,38.7542280483,0.156250520183
1433,NSP.SHERCO1,DA,34.0719443983,295.923646965,14.9331384922,60.2864231152,45.353284623,0.123869146463
1434,NSP.SHERCO2,DA,34.078699214,295.911801413,14.9370043175,60.2982431086,45.3612387911,0.123889073398
1435,NSP.SIBLEYWN,DA,36.9273499657,210.867660663,20.6780041152,60.0675102881,39.3895061728,0.0765226337449
1436,NSP.SMP,DA,38.001571737,361.153562973,16.498721355,67.1861109266,50.6873895716,0.122836267021
1437,NSP.SMP.S3,DA,30.5393499789,203.820900525,14.0442646439,52.6848040455,38.6405394016,0.158225874421
1438,NSP.SPGSPG1,DA,35.2326873685,317.612230234,15.2966555961,62.3791663899,47.0825107938,0.212979076719
1439,NSP.STCLOUD1,DA,35.2030746983,318.65013182,15.267120558,62.4036632348,47.1365426769,0.183766190634
1440,NSP.STCRO,DA,31.0235246448,153.560597051,16.2660568384,50.6290586146,34.3630017762,0.0795293072824
1441,NSP.S_RIDGE1,DA,25.3639139652,193.403830049,9.18500675371,45.3278703287,36.142863575,11.3785997299
1442,NSP.TEA_1.AZ,DA,32.0451499139,216.413526687,14.6432785345,54.6779943636,40.034715829,0.162602160639
1443,NSP.UILK1,DA,23.1723075192,136.596918157,8.74340206186,41.0113843888,32.267982327,12.3747471772
1444,NSP.UOFMGEN1,DA,35.4735645688,320.336067748,15.4991996015,62.8108668217,47.3116672202,0.123915642644
1445,NSP.UPLS_1.AZ,DA,31.7938130186,207.47999108,14.7716345702,53.9405683419,39.1689337717,0.164260216064
1446,NSP.UPLS_2.AZ,DA,28.0614793722,181.057848663,12.6243212776,48.0394786285,35.4151573509,0.443306716768
1447,NSP.UPLS_3.AZ,DA,36.0566226319,275.928935841,16.329652419,61.5693377172,45.2396852983,0.479168623767
1448,NSP.VALYVIEW1,DA,22.7654432169,134.192627867,8.28218910586,40.156942446,31.8747533402,13.029635149
1449,NSP.VELVAVELV,DA,30.6692805418,271.364758422,13.4495497524,53.0195002251,39.5699504728,0.475006753715
1450,NSP.WESTSID1,DA,35.4419131702,320.925797296,15.5338356643,62.2771713287,46.7433356643,0.235534965035
1451,NSP.WHEATO1,DA,38.6559534485,378.072727415,17.0387977416,68.265436732,51.2266389904,0.0882198605115
1452,NSP.WHEATO2,DA,38.6562084856,378.079440243,17.0388010628,68.2660876785,51.2272866157,0.0882198605115
1453,NSP.WHEATO3,DA,38.6581699048,378.183546738,17.0390302225,68.2701162405,51.2310860179,0.0882198605115
1454,NSP.WHEATO4,DA,38.6562935902,378.115961379,17.0389471936,68.2657588841,51.2268116905,0.0882198605115
1455,NSP.WHEATO5,DA,38.8295295029,383.982045234,17.0936632348,68.6587578877,51.5650946529,0.0876220524743
1456,NSP.WHEATO6,DA,38.8302306819,383.999337166,17.0937894387,68.6600697443,51.5662803055,0.0876220524743
1457,NSP.WILMAR1,DA,36.1251130577,321.586546751,15.7419428761,63.78594819,48.0440053138,0.219415476586
1458,NSP.WILMAR2,DA,36.1251130577,321.586546751,15.7419428761,63.78594819,48.0440053138,0.219415476586
1459,NSP.WIMUNI.AZ,DA,33.9290191013,230.693446073,16.1691216534,57.1492296853,40.9801080319,0.111113198685
1460,NSP.WINDVEST1,DA,25.3639139652,193.403830049,9.18500675371,45.3278703287,36.142863575,11.3785997299
1461,NSP.WISSOT_TR3,DA,33.7965582445,179.297226643,17.8638721137,54.9286145648,37.0647424512,0.0282948490231
1462,NSP.WISSOT_TR4,DA,33.7978652309,179.316828845,17.8645648313,54.9308348135,37.0662699822,0.0282770870337
1463,NSP.WOODST1,DA,30.3066775988,273.225348155,11.5366124211,54.9813982066,43.4447857855,8.37644968449
1464,NSP.WPIPST1,DA,30.0030962858,271.303644364,11.107143806,54.7852308203,43.6780870143,9.45955828628
1465,NSP.WPPI,DA,38.8221530776,385.230602892,17.0052906011,68.7398140153,51.7345234141,0.0802324809034
1466,NSP.WPPI_1.AZ,DA,33.1697780648,239.748772749,15.3561813058,56.6614325975,41.3052512917,0.112541099108
1467,NSP.W_TRIW_TR,DA,30.2802746873,271.002840097,11.5831318499,54.8807140485,43.2975821986,8.33978412488
1468,NYISO,DA,38.7404350714,200.631485192,23.008890734,60.6735702424,37.6646795085,0.109730986383
1469,OKGE,DA,35.2282014558,205.870443961,19.925393557,57.3181301893,37.3927366323,0.0281169046828
1470,OMLP,DA,27.6762000232,55.3328139008,19.4256903766,39.5582287308,20.1325383543,0.0
1471,OMPA,DA,35.1404805989,206.983704355,19.7959315842,57.325735636,37.5298040518,0.028631683826
1472,ONT,DA,36.499518211,208.091349768,19.8647412587,58.0683356643,38.2035944056,1.2771013986
1473,ONT.DECO.PSOUT,DA,37.5082746801,126.917563575,25.5387202925,53.6877696527,28.1490493601,1.76552102377
1474,ONT_W,DA,31.4694473921,174.738366761,16.3385351644,51.8234248856,35.4848897212,0.117902621723
1475,OPPD,DA,30.2066136666,232.127177453,12.9135237463,53.0980039854,40.1844802391,1.75270009963
1476,OTP.ASHTAIII,DA,25.8242118969,125.612142874,12.57078125,43.2510115132,30.6802302632,1.19149671053
1477,OTP.ASHTUBULA,DA,26.5559043119,139.176206514,12.4360039273,45.1016298478,32.6656259205,0.787231222386
1478,OTP.AZ,DA,29.0036826757,184.38980004,13.7027524659,49.1309581963,35.4282057304,0.231963363081
1479,OTP.BEPC.CPEC,DA,33.5733210174,277.297840513,15.0785121222,58.8216041182,43.743091996,0.246791763534
1480,OTP.BEPC.EREC,DA,34.3696990203,314.476929393,14.9582862836,60.8519362338,45.8936499502,0.502009299236
1481,OTP.BIGSTON1,DA,27.4019308679,171.451768403,12.5169247405,47.0236245675,34.506699827,0.9689316609
1482,OTP.CENTER1,DA,31.4294612809,251.610386282,13.8019030223,55.4024443706,41.6005413484,1.81172367984
1483,OTP.COYOT1,DA,27.4286660179,176.638122078,12.5377032872,47.1468901384,34.6091868512,1.82463235294
1484,OTP.EDGLYEDGL,DA,33.210665615,279.123057405,14.6334340751,58.4771969445,43.8437628695,0.390926602458
1485,OTP.GRANTCO,DA,30.9962446921,211.093200994,15.4678556263,52.3835881104,36.9157324841,0.358057324841
1486,OTP.GRE,DA,36.429487435,330.103063482,16.3305380272,64.01859183,47.6880538027,0.164755895051
1487,OTP.GRE.ASHTII,DA,25.3082099592,121.584137783,12.0811706197,42.465876052,30.3847054323,1.16713848508
1488,OTP.GRE.SPRTWD,DA,27.9310383772,145.326982886,14.4569605263,46.1111447368,31.6541842105,1.50305263158
1489,OTP.GREM_2.AZ,DA,30.8141791921,217.564645382,14.4060216064,52.5383607327,38.1323391264,0.228224518553
1490,OTP.HETLA,DA,26.9837654812,128.571593806,13.5309341826,44.1729299363,30.6419957537,0.76991507431
1491,OTP.HOOTL2,DA,34.4358614248,293.792885116,15.2008502159,60.7018365991,45.5009863833,1.07455994686
1492,OTP.HOOTL3,DA,34.6735106,297.59778623,15.3101893059,61.1127133843,45.8025240784,1.06188641647
1493,OTP.JAMSPK1,DA,33.7794122938,285.929909726,14.9862271671,59.5139588177,44.5277316506,0.460926602458
1494,OTP.JAMSPK2,DA,33.7246680228,285.020156271,14.963517104,59.4176220525,44.4541049485,0.463447359681
1495,OTP.LAKESWIND,DA,37.3599350087,368.341671198,19.2267764298,62.3528769497,43.1261005199,7.19223570191
1496,OTP.LANGDN1,DA,24.0941731771,118.94842572,10.8939224138,40.7529633621,29.8590409483,0.859461206897
1497,OTP.LANGDN2,DA,24.0941731771,118.94842572,10.8939224138,40.7529633621,29.8590409483,0.859461206897
1498,OTP.MDU,DA,31.7294528396,258.905617356,13.8395682498,56.0641016274,42.2245333776,0.819046828296
1499,OTP.MDU.BSTON1,DA,25.6810073603,128.07256389,12.9221407186,42.6784730539,29.7563323353,1.9095508982
1500,OTP.MDU.COYOTE,DA,25.4672617265,123.669202196,13.0204341317,42.2469760479,29.2265419162,4.66339820359
1501,OTP.MDUM_1.AZ,DA,25.6217835056,150.602714518,11.498511038,43.8667731329,32.3682620949,1.04585720996
1502,OTP.MMPA,DA,34.832658862,294.835782894,15.8365559615,60.9506708735,45.114114912,0.180063101959
1503,OTP.MPC,DA,35.0088957157,296.41893259,15.941790103,61.1946429758,45.2528528728,0.149471936234
1504,OTP.MPC.ASH,DA,25.6452411659,127.191244244,12.137760771,43.1483956916,31.0106349206,0.902386621315
1505,OTP.MPC.ASH2,DA,25.9666542065,128.741869956,12.5188995215,43.7099521531,31.1910526316,0.921375598086
1506,OTP.MPC.BUTLER,DA,27.4184965499,134.132293558,14.1855095541,44.9908386412,30.805329087,0.669140127389
1507,OTP.MPC.COYT1,DA,27.4286660179,176.638122078,12.5377032872,47.1468901384,34.6091868512,1.82463235294
1508,OTP.MPC.GFCD,DA,27.996028397,139.760926975,14.8697983015,45.5908174098,30.7210191083,0.368874734607
1509,OTP.MPC.HARD,DA,27.6178153751,136.718380293,14.2716666667,45.4040339703,31.1323673036,0.750467091295
1510,OTP.MPC.LANGDN,DA,24.0941731771,118.94842572,10.8939224138,40.7529633621,29.8590409483,0.859461206897
1511,OTP.MPC.OXBOW,DA,27.3790330856,131.791610428,14.1297027601,44.9124203822,30.7827176221,0.703991507431
1512,OTP.MPC.REED,DA,27.4184965499,134.132293558,14.1855095541,44.9908386412,30.805329087,0.669140127389
1513,OTP.MPWR,DA,25.9666542065,128.741869956,12.5188995215,43.7099521531,31.1910526316,0.921375598086
1514,OTP.MRES,DA,37.2553503819,347.858710275,16.7075390236,65.5154699435,48.80793092,0.148329458652
1515,OTP.MRES.CVLR,DA,33.3410096314,282.828516637,14.8852474261,58.7638658253,43.8786183992,0.267950846895
1516,OTP.MRES.HILS,DA,37.8244409388,367.076180661,17.0474958486,66.3288209897,49.2813251411,0.163978744603
1517,OTP.MRES.NTWD,DA,34.5353866379,290.250719699,15.6964496845,60.4455762205,44.749126536,0.188601793424
1518,OTP.MRES_8.AZ,DA,31.5513907155,230.766651831,14.7661249413,53.874025364,39.1079004227,0.21070455613
1519,OTP.MUAG,DA,34.9976742424,299.523370278,15.9684475524,60.8591153846,44.8906678322,0.194451048951
1520,OTP.NSP,DA,34.7823863888,298.460675539,15.6142610428,61.0876884756,45.4734274327,0.217017602126
1521,OTP.NSP.EGF,DA,34.4813198166,296.04585633,15.3729403358,60.6184351554,45.2454948196,0.184587352626
1522,OTP.NSP.UND,DA,34.6381690986,300.987487143,15.376579239,61.0871813816,45.7106021426,0.196187661618
1523,OTP.NSPG_1.AZ,DA,28.4658765853,187.298633634,13.0925598873,48.6907374354,35.5981775481,0.428398309065
1524,OTP.NSPP_1.AZ,DA,28.7586775873,186.337288483,13.3905025834,48.9897463598,35.5992437764,0.305152653828
1525,OTP.NSPX.ADA,DA,32.6373699634,176.577827637,18.0972747253,52.7241758242,34.6269010989,0.412285714286
1526,OTP.NWPS,DA,31.7294528396,258.905617356,13.8395682498,56.0641016274,42.2245333776,0.819046828296
1527,OTP.OTP,DA,34.8158380383,295.531026993,15.7220856858,60.9519229492,45.2298372634,0.185888409166
1528,OTP.OTPW_1.AZ,DA,29.373098677,193.241808057,13.9804837952,49.8240582433,35.8435744481,0.244626585251
1529,OTP.OTPW_10.AZ,DA,28.2881002427,184.411724698,13.1709112259,48.1353217473,34.9644105214,0.267317989667
1530,OTP.OTPW_11.AZ,DA,28.4503493424,179.964563843,13.064593706,48.519192109,35.454598403,0.619502113668
1531,OTP.OTPW_12.AZ,DA,27.892034993,174.179628698,13.0720009394,47.41585721,34.3438562705,0.260854861437
1532,OTP.OTPW_14.AZ,DA,28.5618013152,186.10119236,12.9540629403,48.6842038516,35.7301409112,0.545641146078
1533,OTP.OTPW_2.AZ,DA,29.7812820964,232.656699937,13.959765148,50.9530765618,36.9933114138,0.247087834664
1534,OTP.OTPW_8.AZ,DA,31.2748487161,298.364083444,14.3647487083,53.7603569751,39.3956082668,0.46744480977
1535,OTP.OTPW_9.AZ,DA,27.2166537498,174.921319463,12.4849976515,46.6503287929,34.1653311414,0.366063879756
1536,OTP.RUGBY1MRES,DA,25.235908444,108.736601873,12.8248893106,41.7747122075,28.9498228969,2.51566729918
1537,OTP.RUGBY1UMMP,DA,27.3259106008,123.719114821,14.9039514731,44.4732235702,29.5692720971,6.27960138648
1538,OTP.RUGBY1UPLS,DA,24.723143132,110.055510285,12.4630994671,40.7597424512,28.296642984,3.48142984014
1539,OTP.RUGBY1_IBR,DA,24.684340514,105.59834323,12.2443367347,40.8524433107,28.608106576,2.29048752834
1540,OTP.SLWAYO1,DA,36.6395964796,346.194430626,16.6875523082,64.3602258386,47.6726735304,0.172490866822
1541,OVEC,DA,37.3853203531,214.444895944,21.7655363667,59.8515576221,38.0860212554,0.0250813683162
1542,PECO,DA,38.1620968947,211.314709704,22.2519129857,60.5242178678,38.2723048821,0.00354699435404
1543,PJMC,DA,38.1621317669,211.314719813,22.2519329127,60.5242311524,38.2722982398,0.00354699435404
1544,PLUM,DA,30.1440788966,88.0701447127,19.6707021605,44.9290200617,25.2583179012,0.000393518518519
1545,PNM,DA,34.99358242,211.973705551,19.349445367,57.2983892395,37.9489438725,0.0296612421123
1546,PSCO,DA,34.7252427211,212.437938612,19.0551544337,57.2321620724,38.1770076387,0.071912985719
1547,PSEG,DA,38.1620968947,211.314709704,22.2519129857,60.5242178678,38.2723048821,0.00354699435404
1548,PSI_GEN.AGG,DA,35.8051825466,196.384795412,21.1122587413,57.0273846154,35.9151258741,0.0258251748252
1549,PUPE,DA,27.691301139,56.0728403041,19.4036262204,39.6275453278,20.2239191074,0.0
1550,RC,DA,36.9836684933,208.424848268,21.446183992,59.3772467619,37.9310627698,0.0233809365659
1551,SC,DA,36.9836684933,208.424848268,21.446183992,59.3772467619,37.9310627698,0.0233809365659
1552,SCEG,DA,37.4558034429,211.960520817,21.7697044171,59.9292062438,38.1595018266,0.0223447359681
1553,SEC,DA,36.9836684933,208.424848268,21.446183992,59.3772467619,37.9310627698,0.0233809365659
1554,SECI,DA,34.7288373187,221.652470556,18.6555097974,57.4177847891,38.7622749917,0.0538558618399
1555,SEHA,DA,36.9836684933,208.424848268,21.446183992,59.3772467619,37.9310627698,0.0233809365659
1556,SERU,DA,37.4212531828,211.301436348,21.7578844238,59.887100631,38.1292162072,0.0225440053138
1557,SIGE.10ABBGN1,DA,36.2694479962,213.919258238,21.0331949518,58.8425506476,37.8093556958,0.0416838259714
1558,SIGE.10ABBGN2,DA,36.266589173,213.874472485,21.0327266689,58.8262670209,37.793540352,0.0416805048157
1559,SIGE.10ABGTGT,DA,36.2723533156,213.943015581,21.0341514447,58.847675191,37.8135237463,0.0416871471272
1560,SIGE.10BGGTN1,DA,36.5888204362,218.677015039,21.1761341747,59.3944636333,38.2183294587,0.0415875124543
1561,SIGE.10BGGTN2,DA,36.5887297963,218.67182581,21.1761275324,59.3942975756,38.2181700432,0.0415875124543
1562,SIGE.10CULGN2,DA,35.379110207,201.219293845,20.6092029226,57.2740850216,36.664882099,0.0721919628031
1563,SIGE.10CULGN3,DA,35.56629788,204.513531457,20.6398771172,57.6488741282,37.008997011,0.0900265692461
1564,SIGE.10NEGTN1,DA,36.6486783184,221.049050761,21.1876685487,59.5089173032,38.3212487546,0.0401560943208
1565,SIGE.ABBROWUN4,DA,36.268872606,213.863994686,21.0333510462,58.8315742278,37.7982231817,0.0416871471272
1566,SIGE.APGI,DA,35.5651700709,204.481967872,20.6399070076,57.6463699768,37.0064629691,0.0900398538691
1567,SIGE.AZ,DA,33.9486736731,163.13179131,20.905974636,52.5514513856,31.6454767496,0.0361437294504
1568,SIGE.CIN,DA,36.6298001771,218.966285333,21.2443839256,59.3474227831,38.1030388575,0.0372534041847
1569,SIGE.FOWLR,DA,29.6921221775,103.982610798,18.2172300469,45.3292219987,27.1119919517,8.9929711603
